ticker,as_of,kind,holder,shares,value,pct_held,pct_change
AMZN,2026-03-31,institution,Invesco Ltd.,138753518,36443610655,0.0128999995,-0.0535
AMZN,2026-03-31,institution,Price (T.Rowe) Associates Inc,122998950,32305673466,0.0114,-0.0608
AMZN,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,306806261,80582662579,0.028399998,0.0147
AMZN,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,248252818,65203601132,0.023,0.012
AMZN,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,135077249,35478038625,0.0125,0.0495
AMZN,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,125575876,32982503064,0.0116,0.0045
AMZN,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,118292258,31069460841,0.011,0.004
AMZN,2026-06-30,fund,"Invesco QQQ Trust, Series 1",82712393,21724409516,0.0077,-0.0188
AMZN,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,70101115,18412057426,0.0064999997,0.0022
AMZN,2026-03-31,fund,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,55080036,14466771119,0.0050999997,-0.0134000005
AMZN,2026-06-30,fund,Growth Fund of America,48784462,12813238646,0.0045,-0.0612
AMZN,2026-06-30,fund,Fidelity Contrafund,43389820,11396335958,0.004,0.0
BKNG,2026-06-30,institution,Blackrock Inc.,65340562,13856119418,0.087,-0.0149
BKNG,2026-06-30,institution,Vanguard Capital Management LLC,50606248,10731560827,0.0674,-0.0251
BKNG,2026-06-30,institution,State Street Corporation,35038703,7430307272,0.0466,-0.0135
BKNG,2026-03-31,institution,Price (T.Rowe) Associates Inc,28993200,6148297921,0.038599998,0.20040001
BKNG,2026-06-30,institution,Dodge & Cox Inc.,25536950,5415365554,0.034,0.024
BKNG,2026-03-31,institution,Invesco Ltd.,25456650,5398337136,0.0339,-0.0883
BKNG,2026-06-30,institution,"Geode Capital Management, LLC",21923074,4649007018,0.0292,-0.016
BKNG,2026-06-30,institution,Capital World Investors,20614112,4371428540,0.0274,0.072
BKNG,2026-06-30,institution,JPMORGAN CHASE & CO,18836495,3994467083,0.0251,-0.296
BKNG,2026-06-30,institution,Vanguard Portfolio Management LLC,14456785,3065705791,0.019199999,-0.0189
BKNG,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,25143175,5331861629,0.0335,-0.0069999998
BKNG,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,20470025,4340873451,0.0272,0.0067000003
BKNG,2026-06-30,fund,"Invesco QQQ Trust, Series 1",16448489,3488066537,0.0219,-0.0414
BKNG,2026-03-31,fund,Dodge & Cox Funds-Dodge & Cox Stock Fund,11865750,2516250916,0.015800001,0.3425
BKNG,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,10691904,2267325136,0.014199999,0.0070999996
BKNG,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,9940371,2107955049,0.013200001,-0.0361
BKNG,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,9365295,1986004434,0.0125,-0.0376
BKNG,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,8618700,1827681500,0.0115,-0.0124
BKNG,2026-06-30,fund,Growth Fund of America,7910138,1677423844,0.0105,0.5077
BKNG,2026-03-31,fund,Dodge & Cox Funds-Dodge & Cox International Stock Fund,6344675,1345451765,0.0084,0.38830003
ABNB,2026-06-30,institution,Blackrock Inc.,33056139,6084312863,0.0788,0.0348
ABNB,2026-06-30,institution,Vanguard Capital Management LLC,26615598,4898866902,0.0634,0.0184
ABNB,2026-03-31,institution,Harris Associates L.P.,19162235,3527000927,0.045700002,0.025
ABNB,2026-06-30,institution,State Street Corporation,18150096,3340706625,0.0433,0.0235
ABNB,2026-03-31,institution,Invesco Ltd.,14897692,2742069153,0.0355,-0.027
ABNB,2026-06-30,institution,"Geode Capital Management, LLC",10340188,1903214978,0.024600001,-0.0058999998
ABNB,2026-06-30,institution,Morgan Stanley,10104542,1859841975,0.0241,-0.0308
ABNB,2026-03-31,institution,"AQR Capital Management, LLC",7999751,1472434149,0.0191,0.18290001
ABNB,2026-06-30,institution,Vanguard Portfolio Management LLC,7906004,1455179076,0.0188,0.0154
ABNB,2026-06-30,institution,"FMR, LLC",6713883,1235757288,0.016,-0.1339
ABNB,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,12101177,2227342609,0.028800001,0.0063
ABNB,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,10762991,1981036097,0.0257,0.0038
ABNB,2026-06-30,fund,"Invesco QQQ Trust, Series 1",8871479,1632884403,0.0211,-0.0335
ABNB,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,5767085,1061489651,0.0137,0.0334
ABNB,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,5361333,986806938,0.0128,-0.0109
ABNB,2026-03-31,fund,HARRIS ASSOCIATES INVESTMENT TRUST-Oakmark Fund,5080000,935024787,0.0121,-0.0172
ABNB,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,5051076,929701036,0.012,-0.0097
ABNB,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,4418466,813262841,0.0105,-0.0277
ABNB,2026-04-30,fund,VANGUARD WINDSOR FUNDS-Vanguard Windsor II Fund,3452778,635518310,0.0082,0.085
ABNB,2026-03-31,fund,HARRIS ASSOCIATES INVESTMENT TRUST-Oakmark Select Fund,2804900,516269887,0.0067000003,0.0
DASH,2026-03-31,institution,"Sc Us (ttgp), Ltd.",31595084,6856765264,0.0864,-0.0029
DASH,2026-06-30,institution,Blackrock Inc.,26863944,5830013241,0.0734,0.015
DASH,2026-06-30,institution,Vanguard Capital Management LLC,24446398,5305357398,0.0668,0.0423
DASH,2026-06-30,institution,Vanguard Portfolio Management LLC,17476520,3792754445,0.0478,0.0623
DASH,2026-06-30,institution,State Street Corporation,16102666,3494600644,0.044,0.0325
DASH,2026-06-30,institution,Morgan Stanley,14513536,3149727644,0.0397,0.0007
DASH,2026-03-31,institution,Price (T.Rowe) Associates Inc,13499397,2929639194,0.0369,-0.032899998
DASH,2026-06-30,institution,JPMORGAN CHASE & CO,13437684,2916246239,0.0367,0.2647
DASH,2026-03-31,institution,Invesco Ltd.,12661289,2747752992,0.0346,-0.0731
DASH,2026-06-30,institution,Capital Research Global Investors,10944937,2375270274,0.0299,1.1441001
DASH,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,11066205,2401587856,0.030199999,0.019199999
DASH,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,9500717,2061845643,0.025999999,0.008
DASH,2026-06-30,fund,Growth Fund of America,9391780,2038204135,0.0257,0.3891
DASH,2026-06-30,fund,"Invesco QQQ Trust, Series 1",8731521,1894914724,0.0239,-0.0171
DASH,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,7525691,1633225492,0.020599999,0.0011
DASH,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,5221972,1133272385,0.0143,0.060300004
DASH,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,4854616,1053548785,0.013300001,0.0148
DASH,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,4573635,992570287,0.0125,0.011
DASH,2026-06-30,fund,Investment Co of America,4352577,944596279,0.0119,1.5982001
DASH,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,3968156,861169232,0.0108,0.016
EBAY,2026-06-30,institution,Blackrock Inc.,39435323,4067359190,0.088599995,-0.0301
EBAY,2026-06-30,institution,Vanguard Capital Management LLC,28993850,2990425671,0.0652,-0.0085
EBAY,2026-06-30,institution,State Street Corporation,21812915,2249784039,0.049000002,-0.0212
EBAY,2026-06-30,institution,Vanguard Portfolio Management LLC,21501951,2217711213,0.048299998,-0.081199996
EBAY,2026-03-31,institution,"Ameriprise Financial, Inc.",15604180,1609415115,0.035099998,0.24180001
EBAY,2026-06-30,institution,"Geode Capital Management, LLC",12557902,1295222004,0.028199999,0.0107
EBAY,2026-03-31,institution,"Comprehensive Financial Management, LLC",10034000,1034906753,0.0225,0.0
EBAY,2026-03-31,institution,Invesco Ltd.,9170314,945826180,0.020599999,0.0166
EBAY,2026-06-30,institution,Morgan Stanley,8673828,894618614,0.0195,0.024
EBAY,2026-03-31,institution,Toronto Dominion Bank,8502533,876951248,0.0191,45.584103
EBAY,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,14230408,1467724272,0.032,0.0011999999
EBAY,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,11487320,1184802177,0.025799999,0.0077
EBAY,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,9675091,997888879,0.0217,-0.0166
EBAY,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,6126606,631898139,0.0138,0.028800001
EBAY,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,5695765,587461198,0.0128,-0.0153
EBAY,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,5366102,553459757,0.0121,-0.0191
EBAY,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,4144456,427459189,0.0093,-0.0036000002
EBAY,2026-05-31,fund,Columbia Funds Series Trust I-Columbia Dividend Income Fund,3536082,364711495,0.007900001,-0.0095
EBAY,2026-06-30,fund,Fidelity Contrafund,3469244,357817824,0.0078,0.0387
EBAY,2026-06-30,fund,John Hancock Funds III-Disciplined Value Mid Cap Fund,2937405,302963949,0.0066000004,0.0022
CHWY,2026-03-31,institution,Bc Partners Pe LP,176478228,3956641885,0.7576,0.0
CHWY,2026-06-30,institution,Blackrock Inc.,22701688,508971846,0.0975,0.0448
CHWY,2026-03-31,institution,"AQR Capital Management, LLC",16342838,366406429,0.070199996,0.45669997
CHWY,2026-06-30,institution,Morgan Stanley,11067051,248123284,0.0475,0.36310002
CHWY,2026-06-30,institution,Vanguard Capital Management LLC,9896798,221886211,0.0425,-0.0467
CHWY,2026-06-30,institution,Vanguard Portfolio Management LLC,9702109,217521284,0.0416,-0.0342
CHWY,2026-06-30,institution,State Street Corporation,7606741,170543133,0.0327,0.060300004
CHWY,2026-06-30,institution,"Federated Hermes, Inc.",7434526,166682073,0.0319,1.3771001
CHWY,2026-06-30,institution,"Geode Capital Management, LLC",6281496,140831140,0.027,0.060399998
CHWY,2026-03-31,institution,"Two Sigma Investments, LP",6212892,139293039,0.026700001,1.3707001
CHWY,2026-07-31,fund,iShares Trust-iShares Core S&P Mid-Cap ETF,8244984,184852541,0.0354,0.0085
CHWY,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,7579827,169939721,0.0325,0.1284
CHWY,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,5499848,123306592,0.023599999,0.134
CHWY,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Growth Index Fund,3075815,68959772,0.013200001,0.123
CHWY,2026-06-30,fund,JANUS INVESTMENT FUND-Janus Henderson Contrarian Fund,2600543,58304174,0.0112,1.0
CHWY,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Extended Market Index Fund,2353628,52768339,0.0101,0.1129
CHWY,2026-06-30,fund,Invesco Exchange-Traded Fund Trust-Invesco S&P MidCap Quality ETF,2354865,52796073,0.0101,0.1596
CHWY,2026-04-30,fund,Federated Hermes Equity Funds-Federated Hermes MDT Mid Cap Growth Fund,2269034,50871742,0.0097,3.0031
CHWY,2026-04-30,fund,Vanguard Explorer Fund,2072948,46475494,0.0089,0.1359
CHWY,2026-06-30,fund,Variable Insurance Products Fund III-VIP Mid Cap Portfolio,2051300,45990146,0.0088,0.0
WMT,2026-06-30,institution,Blackrock Inc.,354196208,40828195707,0.0444,0.0031
WMT,2026-06-30,institution,Vanguard Capital Management LLC,286350346,33007603422,0.0359,0.0053
WMT,2026-06-30,institution,State Street Corporation,188036646,21674983553,0.023599999,0.0113
WMT,2026-03-31,institution,Invesco Ltd.,146102818,16841271340,0.0183,4.8399
WMT,2026-06-30,institution,"Geode Capital Management, LLC",106449749,12270462209,0.0134000005,0.0056
WMT,2026-06-30,institution,JPMORGAN CHASE & CO,96309921,11101644270,0.0121,-0.21360001
WMT,2026-06-30,institution,Vanguard Portfolio Management LLC,94765592,10923629471,0.0119,0.0114
WMT,2026-06-30,institution,Morgan Stanley,88318921,10180521727,0.0111,0.028099999
WMT,2026-03-31,institution,Bank of America Corporation,65844247,7589866130,0.0083,-0.048499998
WMT,2026-06-30,institution,NORGES BANK,57423929,6619256103,0.0072000003,-0.0094
WMT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,139201614,16045769578,0.0175,0.0101
WMT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,111395087,12840511304,0.0139999995,0.0074
WMT,2026-06-30,fund,"Invesco QQQ Trust, Series 1",103550078,11936217143,0.012999999,-0.0226
WMT,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,60494686,6973222252,0.0076,0.047399998
WMT,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,56239862,6482768703,0.0070999996,0.0025
WMT,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,52957518,6104412922,0.0066000004,0.0019
WMT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,40546532,4673798607,0.0050999997,0.0047999998
WMT,2026-03-31,fund,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,24716389,2849058077,0.0031,-0.0178
WMT,2026-04-30,fund,VANGUARD SPECIALIZED FUNDS-Vanguard Dividend Appreciation Index Fund,24610057,2836801187,0.0031,0.0214
WMT,2026-06-30,fund,Invesco Exchange-Traded Fund Trust II-Invesco NASDAQ 100 ETF,21394817,2466180483,0.0027,0.03
COST,2026-06-30,institution,Blackrock Inc.,34202834,32872342922,0.0771,-0.021300001
COST,2026-06-30,institution,Vanguard Capital Management LLC,28976605,27849414358,0.0653,0.0045
COST,2026-06-30,institution,State Street Corporation,18384951,17669775957,0.041500002,0.0128
COST,2026-03-31,institution,Invesco Ltd.,13629248,13099069920,0.0307,-0.045900002
COST,2026-06-30,institution,"Geode Capital Management, LLC",10627472,10214063079,0.024,-0.003
COST,2026-06-30,institution,Vanguard Portfolio Management LLC,10402555,9997895356,0.0235,-0.028299998
COST,2026-06-30,institution,Morgan Stanley,10220437,9822861751,0.023,0.0325
COST,2026-03-31,institution,Bank of America Corporation,7515031,7222696110,0.016900001,0.1148
COST,2026-06-30,institution,NORGES BANK,6474767,6222898405,0.0146,0.0747
COST,2026-06-30,institution,"FMR, LLC",6163541,5923779104,0.0139,-0.082600005
COST,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,14094820,13546531157,0.0318,0.012200001
COST,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,11280002,10841209646,0.0254,0.0094
COST,2026-06-30,fund,"Invesco QQQ Trust, Series 1",9417492,9051151331,0.0212,-0.0214
COST,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,6122103,5883953043,0.0138,0.0469
COST,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,5691315,5469922707,0.0128,0.002
COST,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,5358834,5150375226,0.0121,0.00090000004
COST,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,4716434,4532964602,0.0106,0.0047999998
COST,2026-03-31,fund,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,2502703,2405347792,0.0056,-0.016
COST,2026-04-30,fund,VANGUARD SPECIALIZED FUNDS-Vanguard Dividend Appreciation Index Fund,2491945,2395008278,0.0056,0.025899999
COST,2026-06-30,fund,Invesco Exchange-Traded Fund Trust II-Invesco NASDAQ 100 ETF,1945741,1870051627,0.0044,0.0315
TGT,2026-06-30,institution,Blackrock Inc.,38699974,5978371818,0.085200004,0.0208
TGT,2026-06-30,institution,State Street Corporation,36049727,5568961672,0.0794,-0.038399998
TGT,2026-06-30,institution,Vanguard Capital Management LLC,29644004,4579405611,0.0653,0.008
TGT,2026-06-30,institution,"FMR, LLC",24630329,3804893118,0.0542,0.2376
TGT,2026-06-30,institution,Vanguard Portfolio Management LLC,22057164,3407390600,0.048600003,0.0088
TGT,2026-03-31,institution,"Charles Schwab Investment Management, Inc.",14008200,2163986676,0.0308,-0.1792
TGT,2026-06-30,institution,"Geode Capital Management, LLC",10839432,1674475409,0.0239,0.0233
TGT,2026-03-31,institution,"Shaw D.E. & Co., Inc.",7901395,1220607465,0.0174,8.5118
TGT,2026-06-30,institution,Morgan Stanley,6862571,1060129938,0.0150999995,-0.025999999
TGT,2026-06-30,institution,Bank Of New York Mellon Corporation,6366019,983422587,0.0139999995,1.1219001
TGT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,14379379,2221326406,0.0317,0.01
TGT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,11507370,1777658468,0.0253,0.0042
TGT,2026-05-31,fund,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,10815206,1670732976,0.0238,-0.2291
TGT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,9778919,1510647365,0.0215,-0.0078
TGT,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,6271036,968749614,0.0138,0.0512
TGT,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,5826307,900047880,0.0128,0.0055
TGT,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,5479286,846440077,0.0121,0.0050999997
TGT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,4187231,646843426,0.0092,0.0049
TGT,2026-06-30,fund,SELECT SECTOR SPDR TRT-State Street Consumer Staples Select Sector SPD,4017427,620612105,0.0088,-0.0988
TGT,2026-06-30,fund,Fidelity Securities Fund-Fidelity Blue Chip Growth Fund,3467709,535691671,0.0076,0.039100002
HD,2026-06-30,institution,Blackrock Inc.,81578902,27643825536,0.08180001,0.037100002
HD,2026-06-30,institution,Vanguard Capital Management LLC,65076088,22051682226,0.0653,0.006
HD,2026-06-30,institution,State Street Corporation,47175026,15985728619,0.0473,0.0107
HD,2026-06-30,institution,Vanguard Portfolio Management LLC,25751551,8726170194,0.025799999,0.0188
HD,2026-06-30,institution,"Geode Capital Management, LLC",25263448,8560771619,0.0253,0.013099999
HD,2026-06-30,institution,Morgan Stanley,22603319,7659360345,0.0227,0.0105
HD,2026-06-30,institution,"FMR, LLC",18088396,6129433603,0.018099999,0.3179
HD,2026-03-31,institution,"Charles Schwab Investment Management, Inc.",17085966,5789750188,0.0171,0.104399994
HD,2026-06-30,institution,Capital Research Global Investors,16802396,5693659662,0.016900001,0.121199995
HD,2026-03-31,institution,Bank of America Corporation,16314357,5528282774,0.0164,0.0156
HD,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,31613627,10712593182,0.0317,0.0107
HD,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,25297615,8572349448,0.0254,0.0078
HD,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,13744175,4657350939,0.0138,0.0479
HD,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,12777353,4329733650,0.0128,0.003
HD,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,12029959,4076471730,0.0121,0.0019
HD,2026-05-31,fund,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,10056507,3407747814,0.0101,0.1974
HD,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,9207965,3120210885,0.0092,0.0050999997
HD,2026-06-30,fund,Investment Co of America,6490202,2199269754,0.0064999997,0.111899994
HD,2026-03-31,fund,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,5613001,1902021436,0.0056,-0.0174
HD,2026-04-30,fund,VANGUARD SPECIALIZED FUNDS-Vanguard Dividend Appreciation Index Fund,5589038,1893901334,0.0056,0.0226
LOW,2026-06-30,institution,Blackrock Inc.,40545728,8858025245,0.0723,0.0215
LOW,2026-06-30,institution,"FMR, LLC",37267356,8141799310,0.0665,0.1699
LOW,2026-06-30,institution,Vanguard Capital Management LLC,36598609,7995698152,0.0653,0.0039
LOW,2026-06-30,institution,JPMORGAN CHASE & CO,36201345,7908907886,0.0646,-0.024500001
LOW,2026-06-30,institution,State Street Corporation,25329373,5533708150,0.0452,0.036
LOW,2026-06-30,institution,Vanguard Portfolio Management LLC,14533932,3175228141,0.025899999,0.0194
LOW,2026-06-30,institution,"Geode Capital Management, LLC",14291229,3122204817,0.0255,0.0127
LOW,2026-06-30,institution,Morgan Stanley,10024383,2190026966,0.0179,-0.096599996
LOW,2026-03-31,institution,Wells Fargo & Company,8748137,1911205501,0.0156,-0.0253
LOW,2026-03-31,institution,Bank of America Corporation,8494032,1855691181,0.0150999995,-0.088999994
LOW,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,17816738,3892422772,0.0318,0.011
LOW,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,14254256,3114127325,0.0254,0.008
LOW,2026-06-30,fund,Fidelity Contrafund,8910851,1946753628,0.0159,0.17790002
LOW,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,7728908,1688534540,0.0138,0.0458
LOW,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,7184661,1569632897,0.0128,0.00090000004
LOW,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,6769278,1478884172,0.0121,-0.0008
LOW,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,5188770,1133590588,0.0093,0.0050999997
LOW,2026-05-31,fund,MFS SERIES TRUST I-MFS Value Fund,3776904,825140221,0.0067000003,-0.0775
LOW,2026-03-31,fund,JPMorgan Trust I-JPMorgan U.S. Equity Fund,3327343,726924629,0.0058999998,-0.0194
LOW,2026-03-31,fund,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,3162758,690967744,0.0056,-0.0174
TJX,2026-06-30,institution,Blackrock Inc.,108844399,16556321598,0.098500006,0.0125
TJX,2026-06-30,institution,Vanguard Capital Management LLC,72219699,10985338458,0.0654,0.0008
TJX,2026-06-30,institution,State Street Corporation,49709223,7561269940,0.045,0.0287
TJX,2026-06-30,institution,"Geode Capital Management, LLC",28894377,4395123703,0.026199998,-0.010299999
TJX,2026-06-30,institution,Morgan Stanley,27031090,4111699116,0.024500001,0.0115
TJX,2026-06-30,institution,"FMR, LLC",25442660,3870083028,0.023,-0.0764
TJX,2026-03-31,institution,Bank of America Corporation,25212075,3835008743,0.0228,-0.016
TJX,2026-06-30,institution,Vanguard Portfolio Management LLC,20212962,3074593662,0.0183,0.0202
TJX,2026-06-30,institution,JPMORGAN CHASE & CO,16938324,2576488473,0.0153,-0.0525
TJX,2026-06-30,institution,NORGES BANK,14473106,2201504162,0.013099999,0.0050999997
TJX,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,35262869,5363835025,0.0319,0.0088
TJX,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,28218509,4292317421,0.0255,0.0054
TJX,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,15259365,2321102019,0.0138,0.043
TJX,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,14185717,2157789421,0.0128,-0.0018000001
TJX,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,13365162,2032974799,0.0121,-0.0019
TJX,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,12008124,1826555748,0.0109,-0.003
TJX,2026-06-30,fund,iShares Trust-iShares MSCI USA Quality Factor ETF,11589268,1762843562,0.0105,-0.0286
TJX,2026-03-31,fund,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,6260962,952354933,0.0057,-0.0197
TJX,2026-03-31,fund,VANGUARD CHESTER FUNDS-Vanguard PRIMECAP Fund,5929000,901860193,0.0054,-0.0092
TJX,2026-06-30,fund,SELECT SECTOR SPDR TRT-State Street Consumer Discretionary Select Sect,5865718,892234368,0.0053,-0.0104
ROST,2026-06-30,institution,Blackrock Inc.,27900923,6845770484,0.087,0.1225
ROST,2026-06-30,institution,Vanguard Capital Management LLC,21040574,5162515249,0.0656,0.001
ROST,2026-06-30,institution,State Street Corporation,14643656,3592967445,0.0456,0.052800003
ROST,2026-06-30,institution,Vanguard Portfolio Management LLC,14517853,3562100420,0.045300003,0.0238
ROST,2026-03-31,institution,Invesco Ltd.,12133660,2977114825,0.0378,0.0084
ROST,2026-06-30,institution,"FMR, LLC",10973537,2692467045,0.0342,0.19870001
ROST,2026-03-31,institution,Bank of America Corporation,9416866,2310522247,0.0294,-0.0373
ROST,2026-03-31,institution,Primecap Management Company,9170030,2249958566,0.0286,-0.004
ROST,2026-06-30,institution,JPMORGAN CHASE & CO,8685523,2131079928,0.0271,-0.1196
ROST,2026-06-30,institution,"Geode Capital Management, LLC",7943924,1949121197,0.0248,-0.1276
ROST,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,10270932,2520075881,0.032,0.0050999997
ROST,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,8218946,2016600595,0.0256,0.0021
ROST,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,6985092,1713862177,0.0218,-0.013200001
ROST,2026-06-30,fund,"Invesco QQQ Trust, Series 1",6838296,1677844310,0.021300001,-0.024300002
ROST,2026-03-31,fund,VANGUARD CHESTER FUNDS-Vanguard PRIMECAP Fund,6739470,1653596363,0.021,-0.0036000002
ROST,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,4444938,1090609990,0.0139,0.043
ROST,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,4132611,1013977437,0.0128999995,-0.0016
ROST,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,3893709,955360442,0.0121,-0.0007
ROST,2026-03-31,fund,J.P. Morgan Exch-Trd Fd. TRT-JPMorgan Eqy. Premium Income ETF,3466662,850580190,0.0108,0.0033000002
ROST,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,2991246,733932120,0.0093,-0.00059999997
PG,2026-06-30,institution,Blackrock Inc.,190003442,27464998120,0.0817,0.0159
PG,2026-06-30,institution,Vanguard Capital Management LLC,152109741,21987463525,0.0654,0.0069999998
PG,2026-06-30,institution,State Street Corporation,102216308,14775367633,0.044,0.0095
